Date,Close,High,Low,Open,Volume
1999-03-11,0.0396446697413921,0.0414357387939377,0.0396446697413921,0.0407194956589593,54288000
1999-03-12,0.0389284305274486,0.0398840341461997,0.0382121873203272,0.0398840341461997,90768000
1999-03-15,0.0406002700328826,0.0410780717561081,0.0396446665864318,0.0398840269549036,108816000
1999-03-16,0.0392870120704174,0.0413165228116968,0.0389284326485807,0.0408387209762868,79152000
1999-03-17,0.0395254604518413,0.0403609227702819,0.0385698566950899,0.0396446794597266,51360000
1999-03-18,0.0400032587349414,0.0406002795675455,0.0386899912397455,0.0396446758966785,46320000
1999-03-19,0.0401224792003631,0.041316524325675,0.0398840377808878,0.0398840377808878,105312000
1999-03-22,0.0389284305274486,0.0410780791626966,0.0389284305274486,0.0409579411581441,36672000
1999-03-23,0.0365403443574905,0.0391668760659064,0.0358241010746481,0.0391668760659064,163968000
1999-03-24,0.0363009981811046,0.0365403552731333,0.0348685077710853,0.0363009981811046,60864000
1999-03-25,0.036778774112463,0.0382121756878268,0.0360625277069719,0.0361817500777555,40320000
1999-03-26,0.0400032587349414,0.040122477732112,0.037256585733445,0.037256585733445,88272000
1999-03-29,0.0411973036825656,0.0421529039339159,0.0404810570223033,0.0411973036825656,65952000
1999-03-30,0.0377343818545341,0.0416750959244726,0.0374950248825063,0.0413165165569202,69504000
1999-03-31,0.0403609313070774,0.0408387332865136,0.0371373779289565,0.0389284443829795,153600000
1999-04-01,0.0391668789088726,0.0406002845925836,0.0384506355740409,0.0403609241382746,30432000
1999-04-05,0.0379728302359581,0.0396446772083213,0.0377343888173195,0.0386899925198025,98640000
1999-04-06,0.03701813519001,0.0384506213289702,0.0363009765232306,0.038331402361212,69696000
1999-04-07,0.0401224792003631,0.0403609206198385,0.0370181456773456,0.037256587096821,89280000
1999-04-08,0.0408387184143066,0.0420327634209573,0.0398840338173118,0.0403609166088711,130128000
1999-04-09,0.0401224792003631,0.0410780829061997,0.0398840377808878,0.0410780829061997,48624000
1999-04-12,0.0384506359696388,0.0396446812113257,0.0377343926274381,0.0396446812113257,33312000
1999-04-13,0.0368980169296264,0.0391668853321864,0.0363009959252194,0.0391668853321864,36144000
1999-04-14,0.035824105143547,0.0376151747692776,0.035824105143547,0.0367787933741855,48288000
1999-04-15,0.036778774112463,0.036778774112463,0.035824086381812,0.036778774112463,35856000
1999-04-16,0.0379728302359581,0.0385698545047233,0.0365403436961978,0.0365403436961978,38928000
1999-04-19,0.0363009981811046,0.0384506442693644,0.0358241117763286,0.0384506442693644,31296000
1999-04-20,0.0355847552418708,0.0377344013638131,0.0352261722725172,0.0363009987498983,67680000
1999-04-21,0.0361817702651023,0.0363009927024053,0.0353463044390932,0.035584749313699,37488000
1999-04-22,0.0346291214227676,0.0363009675123625,0.0342714577754589,0.0363009675123625,227184000
1999-04-23,0.032958198338747,0.0346291292068696,0.0327188413951343,0.0345099068254983,126048000
1999-04-26,0.0312863588333129,0.0334350882347527,0.0305691966857099,0.0329582020716622,123504000
1999-04-27,0.0346291214227676,0.0348684783125765,0.0315247895497937,0.0320025911487464,226944000
1999-04-28,0.0343906879425048,0.0348684862335912,0.0333158621458612,0.0348684862335912,120096000
1999-04-29,0.0343906879425048,0.034629129289408,0.0336744448881076,0.0345099069077525,48144000
1999-04-30,0.0348684825003147,0.036300971872144,0.0345099032128682,0.0347492635478315,99312000
1999-05-03,0.0351069495081901,0.0352261685362999,0.0341522611870914,0.0352261685362999,33840000
1999-05-04,0.0331966429948806,0.0351069308004812,0.0324803999444908,0.0351069308004812,96048000
1999-05-05,0.0339129082858562,0.0339129082858562,0.0315248172092894,0.0334351062676858,144576000
1999-05-06,0.0332562662661075,0.0343907020093953,0.032241052953241,0.0336744586620318,35616000
1999-05-07,0.0334350802004337,0.0336744405300473,0.0322410355930726,0.0322410355930726,25008000
1999-05-10,0.0334350802004337,0.0341522387592982,0.033196638884389,0.033196638884389,19680000
1999-05-11,0.0352261587977409,0.0363009848639775,0.0341522517454227,0.0348684949794714,171744000
1999-05-12,0.0363009981811046,0.0364211362342467,0.0351069526816782,0.0355847546842999,168480000
1999-05-13,0.0363009981811046,0.0372565987699381,0.0361817757258081,0.0363009981811046,69936000
1999-05-14,0.0343906879425048,0.0363009757587933,0.0339128862350107,0.0363009757587933,28464000
1999-05-17,0.0360625423491001,0.0360625423491001,0.0337936744926622,0.0339128969118526,35760000
1999-05-18,0.0377343818545341,0.0382121836176112,0.0353462920529434,0.0364211179746222,151536000
1999-05-19,0.0360625423491001,0.0408387229003565,0.0354655214883974,0.0394062363405704,451728000
1999-05-20,0.0331966429948806,0.0363009755556919,0.0318833758586815,0.0363009755556919,178176000
1999-05-21,0.0324804037809371,0.0327188451546699,0.0315248002584237,0.0327188451546699,303504000
1999-05-24,0.0323602706193923,0.0334350932810232,0.0318833843843267,0.0327188500391092,162624000
1999-05-25,0.0325996242463588,0.0329582036288987,0.0322410448638189,0.0324804052622594,130080000
1999-05-26,0.0324804037809371,0.0341522470220319,0.0324804037809371,0.0324804037809371,104736000
1999-05-27,0.032241053879261,0.0327188557959145,0.032241053879261,0.0327188557959145,82320000
1999-05-28,0.0325996242463588,0.0327188466468666,0.0322410448638189,0.0327188466468666,88656000
1999-06-01,0.0327188447117805,0.0327188447117805,0.0320026015864863,0.0324804033412754,98544000
1999-06-02,0.0315247997641563,0.0327188446416814,0.0315247997641563,0.0327188446416814,130128000
1999-06-03,0.0323602706193923,0.0325996276262407,0.0320026067971953,0.0323602706193923,41568000
1999-06-04,0.0325996242463588,0.0327188466468666,0.0323602672643267,0.0325996242463588,78912000
1999-06-07,0.032958198338747,0.0334350844478243,0.0327188413951343,0.032778450877616,125136000
1999-06-08,0.0337936654686927,0.03439068958638,0.0329581999927048,0.0330774223800591,153312000
1999-06-09,0.0343906879425048,0.0351069309969021,0.0339128862350107,0.0339128862350107,95184000
1999-06-10,0.0345099046826362,0.0346291270566045,0.034152240977139,0.0343906857250755,36096000
1999-06-11,0.0337936654686927,0.0346291309446806,0.0325996206497261,0.0345099085573264,61008000
1999-06-14,0.0324804037809371,0.0339128900509161,0.0322410433934131,0.0338532771451768,51648000
1999-06-15,0.0324804037809371,0.0327188451546699,0.0320026020196804,0.0324804037809371,49296000
1999-06-16,0.0334350802004337,0.0343906834917501,0.0324803959226862,0.0329581941519371,64416000
1999-06-17,0.0324804037809371,0.0336744486771833,0.0324804037809371,0.0331966469159266,74928000
1999-06-18,0.0312863588333129,0.0327188451009394,0.0312863588333129,0.0327188451009394,158736000
1999-06-21,0.032958198338747,0.032958198338747,0.0313753117148379,0.032241039688779,83472000
1999-06-22,0.0323602706193923,0.0329582070459575,0.0316440239610697,0.0329582070459575,193056000
1999-06-23,0.032958198338747,0.032958198338747,0.0316440156010525,0.0320025983424442,210912000
1999-06-24,0.032241053879261,0.0331966577125681,0.0320026124279793,0.0331966577125681,115200000
1999-06-25,0.0327188447117805,0.033077424073113,0.0320026015864863,0.0320026015864863,73536000
1999-06-28,0.0331966429948806,0.0337936636642821,0.0324803999444908,0.0337936636642821,109152000
1999-06-29,0.0335552282631397,0.0340321110387592,0.0331966488757837,0.0336744506652487,92688000
1999-06-30,0.0365403443574905,0.0365403443574905,0.0339128970515024,0.0346291403343449,269232000
1999-07-01,0.0346291214227676,0.0365403244021714,0.0327188340404359,0.0365403244021714,88992000
1999-07-02,0.037137359380722,0.037137359380722,0.0343906903396489,0.0351069334439706,224880000
1999-07-06,0.0372565910220146,0.0374950358830203,0.0367787925351663,0.0374950358830203,198096000
1999-07-07,0.0365403443574905,0.0374950324796956,0.0365403443574905,0.0374950324796956,63120000
1999-07-08,0.0373758040368557,0.0379728248038061,0.035584738319596,0.0367787832699052,186048000
1999-07-09,0.0405406802892684,0.0408387312737422,0.0372565951258351,0.0372565951258351,211728000
1999-07-12,0.0423913449048996,0.0441824106504015,0.0413165189217022,0.0429883656812641,401040000
1999-07-13,0.0425105616450309,0.0431075858062634,0.0406002735981,0.0428691410141634,138864000
1999-07-14,0.0408387184143066,0.0434661688372639,0.040600277018527,0.0425105652263928,137952000
1999-07-15,0.0410780794918537,0.0425105659175749,0.0410780794918537,0.0411973018998862,137040000
1999-07-16,0.0419135466217994,0.0422721260398813,0.0410780809708263,0.0417943242094744,103872000
1999-07-19,0.0408387184143066,0.0421529014245191,0.040600277018527,0.0420327634209573,43632000
1999-07-20,0.0401224792003631,0.0408387224727567,0.0386899926555758,0.0408387224727567,178752000
1999-07-21,0.0389284305274486,0.03964467373457,0.0377343855109517,0.03964467373457,112080000
1999-07-22,0.037137359380722,0.038689983576675,0.0367787800298892,0.038689983576675,213264000
1999-07-23,0.037137359380722,0.0382121818358765,0.0370181369907564,0.0370181369907564,80256000
1999-07-26,0.0372565910220146,0.0380920568003714,0.0372565910220146,0.0380920568003714,60528000
1999-07-27,0.0373758040368557,0.0374950264373241,0.0367787832699052,0.0372565816363872,98592000
1999-07-28,0.0379728302359581,0.0384506320871996,0.037137367964963,0.0372565869660779,244224000
1999-07-29,0.0383314117789268,0.0384506307759762,0.0370181442850658,0.0372565856955732,388800000
1999-07-30,0.0384506359696388,0.0394062397686111,0.0382121945269243,0.0383314169564861,452304000
1999-08-02,0.0388092100620269,0.0389284290481653,0.0382121858682612,0.0384506272569463,313344000
1999-08-03,0.0378536060452461,0.0388092096167193,0.0374950266606882,0.0388092096167193,255216000
1999-08-04,0.0378536060452461,0.0382121854298039,0.0377343836440674,0.0380920474311952,89952000
1999-08-05,0.0384506359696388,0.0384506359696388,0.0372565907279519,0.0378536150569999,240576000
1999-08-06,0.0384506359696388,0.0385698583992006,0.0382121945269243,0.0383314169564861,183984000
1999-08-09,0.0384506359696388,0.038928437869125,0.0382121945269243,0.0385698583992006,31056000
1999-08-10,0.0391668789088726,0.0408387260328449,0.0384506355740409,0.0386899960283499,212064000
1999-08-11,0.0417943187057971,0.0422721204732848,0.0394062288821622,0.0398840306496498,197712000
1999-08-12,0.043823841959238,0.0448986647883793,0.0417943309136581,0.0420327723601475,239616000
1999-08-13,0.0433469489216804,0.0443016369899355,0.0429883695017366,0.0434661713346244,84672000
1999-08-16,0.0416750907897949,0.0437046009737826,0.0402416890935774,0.0437046009737826,223440000
1999-08-17,0.0417943187057971,0.042510561850127,0.0407194961906049,0.0417943187057971,193536000
1999-08-18,0.0427499189972877,0.0432268017147905,0.0404810483260115,0.0413165138035788,279888000
1999-08-19,0.0518244877457618,0.0542134935345589,0.0441824153309375,0.0457350398526307,1966992000
1999-08-20,0.0513475984334945,0.0523022830445759,0.0494363945999607,0.0519446226538333,353088000
1999-08-23,0.0482423454523086,0.0506304352967312,0.0465704987584505,0.0506304352967312,507984000
1999-08-24,0.0480039156973362,0.0484817141682716,0.045138023387303,0.0475261138099917,398064000
1999-08-25,0.0477645397186279,0.0486009207948812,0.045854251804309,0.0481231190628678,350352000
1999-08-26,0.0470483116805553,0.048481713918804,0.046332068360241,0.0477645550008696,275376000
1999-08-27,0.049675740301609,0.0515860281033056,0.0477645369026393,0.0480038972614019,552384000
1999-08-30,0.0494959950447082,0.0514668114299839,0.0474068752871024,0.0505112079797571,158640000
1999-08-31,0.0537356808781623,0.0539741222437196,0.0487201444940307,0.0496757445673711,786864000
1999-09-01,0.0512274652719497,0.0537356935629867,0.050391999573316,0.0537356935629867,565344000
1999-09-02,0.0506304241716861,0.0508697810954129,0.0484816917757262,0.0495555984669015,341088000
1999-09-03,0.0509890168905258,0.0523022808511649,0.0506304375009312,0.0515860376694187,258864000
1999-09-07,0.0507505759596824,0.0518244829432815,0.0505112155543706,0.0518244829432815,124416000
1999-09-08,0.0506304241716861,0.0512274447934041,0.0506304241716861,0.0508697810954129,170064000
1999-09-09,0.0499141924083232,0.051466816712673,0.0489585888600107,0.0511082373368059,209472000
1999-09-10,0.0506304241716861,0.0513475827620721,0.0503919794287537,0.0507505621403542,167424000
1999-09-13,0.0489585883915424,0.0508697920534715,0.0484817022193571,0.0508697920534715,174432000
1999-09-14,0.0475261099636554,0.0489585964957225,0.0472876651298886,0.0489585964957225,250368000
1999-09-15,0.0478846877813339,0.0484817086103594,0.0465705046964897,0.0469290841161947,212736000
1999-09-16,0.0466897338628768,0.0477645566799417,0.046092709531085,0.0472876703759118,158112000
1999-09-17,0.0465705059468746,0.0468098663765502,0.0448986589949573,0.0463916740309805,171648000
1999-09-20,0.0448986627161502,0.0463320683711453,0.0448986627161502,0.0457350440602002,229104000
1999-09-21,0.0406002700328826,0.0441824044364961,0.0400032493404843,0.0439439630817424,737328000
1999-09-22,0.0415558852255344,0.041794326647686,0.0382121912315449,0.0406002815089723,375984000
1999-09-23,0.03809205442667,0.0417943279774555,0.0377343905738584,0.041675105554382,379584000
1999-09-24,0.0346291214227676,0.0391668546761926,0.0320025911487464,0.0382121704917663,684912000
1999-09-27,0.036778774112463,0.0374950171015466,0.034629126131608,0.0368979930668392,432000000
1999-09-28,0.0401224792003631,0.0406002810532814,0.0367787886603115,0.0368383981610782,413184000
1999-09-29,0.0368980169296264,0.0425105801284923,0.0363009959252194,0.0409579551782269,594048000
1999-09-30,0.036778774112463,0.0394062203408342,0.0363009724485392,0.0382121756878268,342528000
1999-10-01,0.0365403443574905,0.0374950324796956,0.0346291403343449,0.0361817649172832,347760000
1999-10-04,0.0372565910220146,0.0378536153557748,0.0367787925351663,0.037734392925272,177600000
1999-10-05,0.0408387184143066,0.0410780788239625,0.0372565833943545,0.0372565833943545,478080000
1999-10-06,0.0457350425422191,0.047764553426769,0.0406002824316691,0.0409579462812293,1508736000
1999-10-07,0.0427499189972877,0.0476453172533552,0.0425105586248028,0.0476453172533552,487296000
1999-10-08,0.0448986627161502,0.0462128459451985,0.0410780856642219,0.0427499327547015,398928000
1999-10-11,0.0437046214938163,0.0453764687366646,0.0425105761795123,0.0452572462998521,544464000
1999-10-12,0.0431075878441333,0.0444217708057574,0.0429883654424472,0.0439439690179873,322992000
1999-10-13,0.0419135466217994,0.0426297898604476,0.0410780809708263,0.0426297898604476,280368000
1999-10-14,0.0410780794918537,0.0420327641043708,0.0406002776786495,0.0420327641043708,192336000
1999-10-15,0.0408387184143066,0.0410780788239625,0.0389284302064407,0.0390476526125348,210720000
1999-10-18,0.0386899933218956,0.0409579455960772,0.0384506328843304,0.0409579455960772,215184000
1999-10-19,0.037137359380722,0.0398840284217951,0.0364211162764003,0.0398840284217951,308928000
1999-10-20,0.0384506359696388,0.038928437869125,0.0371373717147992,0.0377343926274381,348720000
1999-10-21,0.0402416884899139,0.0402416884899139,0.0372565749422889,0.0383314007154179,382128000
1999-10-22,0.0411973036825656,0.0423913487602988,0.0401224776016153,0.0401224776016153,286752000
1999-10-25,0.0391668789088726,0.0415558883817242,0.0391668789088726,0.0409579484611801,213840000
1999-10-26,0.0429883673787117,0.0444217728065847,0.0406002773461402,0.0408387187438439,481248000
1999-10-27,0.0410780794918537,0.0434661695439832,0.0403609172651019,0.0432268091304355,214128000
1999-10-28,0.0391668789088726,0.0420327712622469,0.0389284374686112,0.0413165279274152,222768000
1999-10-29,0.0422721207141876,0.0429883638625992,0.0394062291067327,0.0396446704849337,330528000
1999-11-01,0.0448986627161502,0.0465705098066299,0.0415558875492203,0.0415558875492203,782544000
1999-11-02,0.0477645397186279,0.0480039000915021,0.0453764500722955,0.0457350294165354,837504000
1999-11-03,0.0524215027689933,0.0537356857313244,0.0493171696675813,0.0496757490538582,2011680000
1999-11-04,0.0557652041316032,0.0571986062813182,0.0530194500294462,0.0530194500294462,1260336000
1999-11-05,0.0539741367101669,0.0577956292632505,0.0513476049300207,0.0573178308067221,616368000
1999-11-08,0.0555267594754695,0.0570793839532713,0.0506304412188481,0.0523022846918493,470016000
1999-11-09,0.0546903647482395,0.0556459682274008,0.0525416354407508,0.0554075268644853,272352000
1999-11-10,0.0542134866118431,0.0549297297749728,0.053138664068439,0.0548701202832996,144048000
1999-11-11,0.0580340586602687,0.0608999467045689,0.0530194378643504,0.0542134827218321,562704000
1999-11-12,0.0611393079161644,0.0611393079161644,0.0570793749591444,0.0605422906039128,501504000
1999-11-15,0.0599452853202819,0.0634081986382279,0.0589896815151152,0.0615566005348572,362208000
1999-11-16,0.0656770393252372,0.0668710805983334,0.0611392984832625,0.061377743232118,723792000
1999-11-17,0.0681843757629394,0.0716472888841856,0.0659155044068872,0.0668711081577739,786384000
1999-11-18,0.0684228017926216,0.0702147899733649,0.0678257844310044,0.0696168501814894,235968000
1999-11-19,0.0819168090820312,0.0847827047315358,0.076423469462503,0.0766628299067663,2165184000
1999-11-22,0.0817975848913192,0.0840664492663713,0.0769012630471186,0.0840068397666877,540192000
1999-11-23,0.0759465768933296,0.0767820390982221,0.0726028832131591,0.0734383454180516,553248000
1999-11-24,0.073557548224926,0.0764234357784571,0.0679459008366216,0.0755879738349973,406848000
1999-11-26,0.073080688714981,0.0735575783937064,0.0706916828319468,0.0728413282780462,71760000
1999-11-29,0.0704532489180564,0.0737969362847141,0.0687814018183186,0.0728413325094255,298608000
1999-11-30,0.0661539286375045,0.0718857113285244,0.0661539286375045,0.0706916631026311,314688000
1999-12-01,0.0694976225495338,0.0704532260141618,0.0661539294370714,0.0661539294370714,223536000
1999-12-02,0.0746323764324188,0.0755879798361343,0.0697369716445384,0.0697369716445384,309888000
1999-12-03,0.0728413388133049,0.0766628386475565,0.0718857417881345,0.0753486552974978,342768000
1999-12-06,0.0748717412352562,0.0752293981480139,0.0730806688826013,0.0730806688826013,178608000
1999-12-07,0.0723635405302047,0.0755880160087627,0.0694976513776723,0.0754687901550505,186384000
1999-12-08,0.0755880028009414,0.0763042460644954,0.0718857294551973,0.0721250830528686,201696000
1999-12-09,0.0733191147446632,0.0773790509911871,0.0706916646963265,0.0754687596392812,214944000
1999-12-10,0.0724827200174331,0.0749909507392408,0.0711694598100138,0.074632371441611,98304000
1999-12-13,0.0722443088889122,0.0741545938467163,0.0706916809313094,0.071647284625394,183840000
1999-12-14,0.0710502713918685,0.0741546053586324,0.0703340280170921,0.0723635391228465,273888000
1999-12-15,0.0687813758850097,0.0709310206454815,0.0671095294156243,0.0705724413196428,205968000
1999-12-16,0.0683035999536514,0.0702148076004663,0.0680651619212491,0.0691399847608577,132576000
1999-12-17,0.0718857049942016,0.0729605273225698,0.0698561948941957,0.0702147742027304,262080000
1999-12-20,0.0778568610548973,0.0792600005202105,0.069497633758352,0.0720058583794899,402432000
1999-12-21,0.0812005400657653,0.0813197590349382,0.0749909591076791,0.0778568470169056,388368000
1999-12-22,0.0831108316779136,0.0840664282951884,0.078334652454904,0.0814389851471159,251184000
1999-12-23,0.0886042043566703,0.0888426423895128,0.0828724194338073,0.0832300833158894,280224000
1999-12-27,0.0852604806423187,0.0906336842363683,0.0843048771459952,0.0905144584281573,202416000
1999-12-28,0.0850211232900619,0.0883648166325402,0.0847826853307783,0.0852604836795525,179184000
1999-12-29,0.087887056171894,0.0888426532814007,0.0847827218806272,0.0848423313961458,132144000
1999-12-30,0.0886042043566703,0.0892012287020864,0.0864545518406669,0.0878870453971599,139776000
1999-12-31,0.089678056538105,0.0897981910784365,0.0881263449179444,0.0884243991088101,127344000
2000-01-03,0.0894396528601646,0.090992280789893,0.0843048930792724,0.0902760375391664,300912000
2000-01-04,0.087051548063755,0.0881263705581221,0.0826330322755634,0.0878870170049306,300480000
2000-01-05,0.0841856747865676,0.0859767407271533,0.0829916262709656,0.0845442542137003,188352000
2000-01-06,0.0786923244595527,0.0841856629374018,0.0754687656264138,0.0841856629374018,120480000
2000-01-07,0.0800065174698829,0.0808419797132367,0.0771406220548072,0.0783346705528327,71184000
2000-01-10,0.0826330706477165,0.0859767654942459,0.0788124928352933,0.080244979761399,239856000
2000-01-11,0.0792893394827842,0.0831108379753957,0.0792893394827842,0.0821552344528971,148128000
2000-01-12,0.0772598385810852,0.0794094906812283,0.0761850159474222,0.0792893492575574,123552000
2000-01-13,0.0804833769798278,0.0812005356158154,0.0761849963173873,0.0771405997114691,132192000
2000-01-14,0.0839462801814079,0.0872899727034145,0.0814389720048932,0.0816783323356499,604560000
2000-01-18,0.0875293761491775,0.0878870400093334,0.0812005672688796,0.0850211443071835,261648000
2000-01-19,0.086692988872528,0.0878870374554629,0.0859767455754123,0.0878870374554629,164688000
2000-01-20,0.0864545330405235,0.0921863167169701,0.0857382898344383,0.0874101366578921,179568000
2000-01-21,0.0854989439249038,0.0865737666291762,0.0833492916835416,0.0862151871952333,544272000
2000-01-24,0.0816783756017685,0.088245622744171,0.0812005702843213,0.088245622744171,256944000
2000-01-25,0.0809611901640892,0.0828723973040748,0.0783346622837726,0.0820360127186677,237120000
2000-01-26,0.0776175111532211,0.08311085760046,0.0761850245450096,0.0809612052577255,232464000
2000-01-27,0.073557548224926,0.0782145010497645,0.0706916538385799,0.0782145010497645,458208000
2000-01-28,0.0714088380336761,0.0730806849501692,0.0685429494523728,0.0726028865313036,194448000
2000-01-31,0.0708118379116058,0.0733191476835187,0.066871118867389,0.0717665193849678,182400000
2000-02-01,0.0724827200174331,0.0730806596568239,0.0683035653877843,0.070931015065461,92976000
2000-02-02,0.0745131820440292,0.0759465911702106,0.0724827554169058,0.0728413348896604,149040000
2000-02-03,0.0757072120904922,0.0784538813898947,0.0752294068883473,0.0769012536315062,108240000
2000-02-04,0.0774982869625091,0.0780953112198678,0.0759465814512803,0.0780953112198678,123696000
2000-02-07,0.0727221146225929,0.077856875011323,0.0726028956105533,0.077856875011323,217488000
2000-02-08,0.0761850178241729,0.078812468392785,0.0726028860220509,0.0745131709194065,468816000
2000-02-09,0.0780953243374824,0.0803641959163633,0.0779761053186201,0.0790509281822202,589056000
2000-02-10,0.0940966233611106,0.0955300255993593,0.0828724146294226,0.0828724146294226,970080000
2000-02-11,0.0955300107598304,0.098873704420597,0.0886041854563167,0.0987535629993118,423792000
2000-02-14,0.1108141615986824,0.1108141615986824,0.094812857926173,0.095768461607702,650112000
2000-02-15,0.1065157949924469,0.1111727570447816,0.101978058788611,0.1110535380291011,450480000
2000-02-16,0.1114111691713333,0.1151134489740832,0.1065157702258932,0.1077098186316715,1019568000
2000-02-17,0.1153518930077552,0.1160690518337211,0.1096201091522272,0.1112919560279155,535776000
2000-02-18,0.1287266761064529,0.1303985162544345,0.1128445910040495,0.1136800532792602,960864000
2000-02-22,0.1251436024904251,0.1263376509157833,0.120367422454626,0.1246667265307645,542496000
2000-02-23,0.1258608251810073,0.1271740932629328,0.1221585571038058,0.1237111788845337,511392000
2000-02-24,0.1246667876839637,0.1274125428513097,0.1194118842502265,0.1265770802489781,244320000
2000-02-25,0.116904504597187,0.1247859399307055,0.111769752224192,0.1247859399307055,278736000
2000-02-28,0.1160690262913703,0.1175015124330614,0.1141578262503194,0.1163074642273414,517872000
2000-02-29,0.1222776845097541,0.1237110861657444,0.1153518609437113,0.1153518609437113,306048000
2000-03-01,0.1186956316232681,0.1222777647170481,0.1167853392042753,0.1222777647170481,383568000
2000-03-02,0.1106949150562286,0.1196511654818797,0.1103372581276444,0.1196511654818797,191040000
2000-03-03,0.1124860197305679,0.1136800615279461,0.1098594844494411,0.1108141726284586,273696000
2000-03-06,0.111769750714302,0.1218008310212671,0.1108141471573079,0.1132031526333849,432096000
2000-03-07,0.1591766774654388,0.1666995289853893,0.1370850126618638,0.1432945964058399,1952208000
2000-03-08,0.1604899168014526,0.1619233189437987,0.1475938618424969,0.1590867840410869,668736000
2000-03-09,0.1916267722845077,0.2063441541579969,0.1619233011819578,0.1624001908014146,952944000
2000-03-10,0.2254497557878494,0.2770357797430183,0.2001345421225676,0.2015679438922911,2161200000
2000-03-13,0.2851566076278686,0.2865890939322641,0.2025226572461248,0.2044338643370699,2415168000
2000-03-14,0.210404098033905,0.2836039991222387,0.2063441611135431,0.2836039991222387,1567776000
2000-03-15,0.2018064558506012,0.2313017627435955,0.1948806296638132,0.2254800925933187,995616000
2000-03-16,0.1799239069223404,0.2154197044510438,0.1769690543648334,0.2082545098497851,750384000
2000-03-17,0.1908206939697265,0.2044339084517286,0.1757447234907812,0.1757749928742137,557616000
2000-03-20,0.190701425075531,0.2046722929245527,0.1846110627345066,0.1983434926313974,365280000
2000-03-21,0.1812673807144165,0.1927309337237787,0.1662216826233503,0.1910590938320061,536640000
2000-03-22,0.1825815737247467,0.1881932159580291,0.1795955370612348,0.1827007927147675,230592000
2000-03-23,0.1858051270246505,0.1958362083529219,0.1805511552031277,0.1809097277859437,309408000
2000-03-24,0.1780438274145126,0.1929703069889655,0.1719534645059608,0.1846110799373973,231600000
2000-03-27,0.166340947151184,0.1834170760228827,0.1647892414154182,0.1776852842831957,388944000
2000-03-28,0.1539226323366165,0.1624001613305779,0.1509365962541804,0.1606090890394916,393312000
